Ticker,Share of portfolio
BLD,5.904902582667815e-5
BLK,1.1023628850302889e-4
BLKB,3.336180381043599e-5
BLL,5.249347071572805e-5
BLMN,2.3732035211232837e-5
BLND,1.2436578349545071e-5
BLOOM,2.7028272075385015e-6
BLU,4.383070876180655e-7
BLUEDART,5.678998605952641e-7
BME,1.0857376186391994e-5
BMED,3.967540202170237e-6
BMI,2.397567995892352e-5
BMO,8.739388678408552e-5
BMPS,8.288374443501935e-7
BMRC,8.121491589689408e-8
BMRI,3.311475533085814e-5
BMRN,3.350655890673368e-5
BMTR,6.761697777267077e-7
BMW,4.196410605171335e-5
BMW3,5.863738158828984e-6
BMY,1.7847780043347538e-4
BN,9.794686374149276e-5
BN4,1.1494939844028685e-5
BNED,2.260193829641223e-6
BNP,9.773666690094528e-5
BNR,1.3890718903525303e-5
BNS,1.3019679089560323e-4
BNZL,1.631554276509813e-5
BO,3.425185924749125e-7
BOBNN,7.389369840246501e-7
BOCH,2.0503600768367164e-7
BOH,2.566292600802769e-5
BOI,1.633294122773835e-7
BOKA,3.182443434307929e-6
BOKF,7.309342430720467e-7
BOL,1.9178435904698074e-5
BOLSAA,3.0855058627684637e-6
BON,6.456308746841745e-7
BONAV B,1.7520419358072907e-6
BOOM,9.040775318564892e-6
BOOT,1.582135680748856e-5
BOQ,5.038869094193364e-6
BOSCHLTD,5.368810736035589e-6
BOSN,6.128535743708743e-7
BOSS,6.162641243611984e-6
BOUBYAN,6.141708102658199e-6
BOY,3.065365831377355e-6
BP.,2.3447742947926725e-4
BPAC11,1.2605354974633349e-5
BPCC,3.5637409798064613e-6
BPCL,2.416788457886946e-5
BPE,2.705275302888652e-6
BPFH,1.4691259892667947e-5
BPI,1.1660628548537664e-5
BPOST,1.997865694158363e-6
BPP-F,1.16431995077593e-6
BPSO,1.5246528966918267e-6
BPT,5.588609740929502e-6
BR,3.360767024275607e-5
BRAP4,6.295709124715492e-6
BRAV,3.2936994541672164e-6
BRBY,2.0289294865430194e-5
BRC,4.221966042784709e-5
BRDT3,1.653978781628299e-5
BRE,2.7052047852571184e-6
BRES,6.114734845398837e-6
BRFS,1.2581853175833553e-6
BRFS3,1.724963370277801e-5
BRG,4.670331611211367e-6
BRISA,7.856896618461458e-8
BRITANNIA,8.84464439291566e-6
BRKB,8.661422668095128e-4
BRKL,1.8081550637129783e-5
BRKM5,3.1791951955131715e-6
BRKMY,2.3375235731553364e-6
BRKS,4.181358584836262e-5
BRML3,9.600412852665415e-6
BRNL,4.297157593956011e-7
BRO,6.433603720581192e-5
BRPR3,1.367000231167265e-6
BRPT,4.760545472288734e-6
BRS,4.312611532906678e-8
BRSR6,3.7879061758382567e-6
BRW,2.1070181730689926e-6
BRX,4.619326681444984e-5
BS6,5.282291662779161e-6
BSAC,8.877335002932389e-6
BSANTANDER,8.16409482930861e-6
BSBR,1.2102658422868346e-5
BSDE,2.796166557869417e-6
BSGR,5.956084875792439e-7
BSL,8.99365970858226e-6
BSLN,8.936777013693549e-7
BSMXB,3.6251818734028788e-6
BSOFT,6.317205511769992e-7
BSS,2.7269379667077274e-7
BSX,1.1023628850302889e-4
BT.A,3.5617105275159766e-5
BTE,1.488129699791442e-6
BTI,3.971520569882171e-6
BTO,5.900529322729198e-6
BTOU,2.0949903332464026e-6
BTOW3,7.078480667401113e-6
BTOW9,9.993747825824727e-7
BTPS,1.469431198552522e-6
BTS-F,1.2560425617263291e-5
BTSGIF-F,3.8284889101431076e-6
BUB,7.061568630060885e-7
BUCN,3.7568828814888354e-6
BUENAVC1,1.7175389042544019e-6
BUOU,2.7622077127075953e-6
BURE,1.366337993192823e-6
BURG,1.247242214303013e-6
BURSA,2.9836244804012886e-6
BVI,1.229672496198166e-5
BVIC,5.905469435406309e-6
BVN,1.061807286065594e-5
BVS,3.4402287459079487e-6
BVT,1.5405237436366957e-5
BWA,1.574804121471841e-5
BWLPG,8.054358157374907e-7
BWNG,3.713264553091661e-7
BWO,1.1568350461396325e-6
BWP,2.41232214326633e-6
BWPT,3.1569769436588303e-7
BWX,5.709033405476363e-7
BWY,9.41897693071093e-6
BXB,2.2848627583272482e-5
BXP,3.6745429501009636e-5
BXS,2.053034080642215e-5
BYD,1.5397755604816612e-5
BYD.UN,4.84935366462216e-6
BYG,3.6256608520251795e-6
BYSD,7.813166702239299e-7
BYW6,7.063860453085739e-7
BZU,2.9048892098836773e-6
BZUN,3.4861527152366558e-6
BZUR,1.0330688458580624e-6
C,3.4120755965223233e-4
C07,3.983686624262568e-6
C09,6.213117059087678e-6
C2PU,1.622658653585883e-6
C31,1.1809358218101784e-5
C38U,8.468020225363645e-6
C52,6.61293334271288e-6
C5H,2.3427438065844016e-7
C61U,6.993364682017553e-6
C6L,6.237372656218257e-6
CA,1.8625672519686237e-5
CABK,1.7466392627261322e-5
CABO,4.7476413114851224e-5
CACI,4.234382791324569e-5
CADE,3.164271361497712e-5
CADILAHC,3.0690956921279837e-6
CAE,1.2550524617047383e-5
CAF,1.5468864007381689e-6
CAG,2.6246735357864024e-5
CAH,3.149608242943682e-5
CAI,4.801142522883179e-6
CAKE,1.154831670361246e-5
CAL,1.3561162977847334e-5
CALM,1.8081550637129783e-5
CAML3,7.527631578425287e-7
CAMP,5.6504845741030565e-6
CANBK,1.3282216374341066e-6
CAP,3.807140282821875e-5
CAPC,3.962993577877084e-6
CAR,1.6981308913107255e-5
CAR.UN,1.218001158261796e-5
CARD,1.2120979510320093e-6
CARERATING,6.502975676439883e-7
CARL B,2.8899479693730774e-5
CARLSBG,3.09785974140452e-6
CARM,1.012447374868586e-6
CAS,1.0599685015830073e-6
CASH,2.0218704911652682e-5
CASS,2.5551081187844714e-6
CAST,1.0670900771916219e-5
CASTROLIND,3.278440446934033e-6
CASY,4.452033828851291e-5
CAT,1.6803835121378038e-4
CATE,1.2676252970426385e-6
CATM,1.8081550637129783e-5
CATO,5.6504845741030565e-6
CATY,1.9247194506020767e-5
CAV1V,1.1230779033361678e-6
CB,1.5770208690242857e-4
CBA,1.7967361164499625e-4
CBB,3.3902907444618335e-6
CBD,3.182970959301534e-6
CBG,4.8461697935584025e-6
CBG-F,2.4333305289317653e-6
CBK,1.1254118959046789e-5
CBL,3.3902907444618335e-6
CBM,3.0512616700156506e-5
CBOE,2.6246735357864024e-5
CBPO,1.0618666662760868e-5
CBQK,8.595351794429066e-6
CBRE,3.6745429501009636e-5
CBRL,2.8797723020108718e-5
CBS,2.6246735357864024e-5
CBSH,4.588469950481118e-5
CBT,1.9247194506020767e-5
CBU,5.021155374748827e-5
CC,1.7964048205619383e-5
CC3,9.82084245670851e-7
CCA,1.6763617084687285e-6
CCAP,7.143799240192637e-7
CCC,3.8862372514813145e-6
CCFS,1.1228455477402634e-6
CCH,1.1788482883638789e-5
CCI,1.154856355746017e-4
CCL,5.567526854149657e-5
CCL.B,1.1011676168539613e-5
CCMP,6.441552414477484e-5
CCO,6.931351124258431e-6
CCOI,3.616310127425957e-5
CCOLA,1.479728356936849e-6
CCP,1.7177707194699435e-6
CCRN,5.6504845741030565e-6
CCRO3,1.6988007874200634e-5
CCS,1.2431066063026726e-5
CCU,6.3438917751071995e-6
CCV,1.6139828693782597e-8
CDD,3.693050674012452e-7
CDK,4.3626974213647076e-5
CDNS,9.365072155379687e-5
CDR,1.1563438711890671e-5
CDW,3.6745429501009636e-5
CE,3.223941195672972e-5
CE2,2.217141327177687e-7
CEATLTD,9.799695300218204e-7
CEB,9.551912756961556e-7
CEC,1.7718351772144003e-6
CECO,1.582135680748856e-5
CEIX,6.780581488923667e-6
CEL,3.182739255772213e-7
CELG,3.4745330759470547e-4
CEM,5.628325976185744e-7
CEMARGOS,4.129944322550843e-6
CEMEXCPO,2.1325019145871578e-5
CEN,7.423305040069591e-6
CENCOSUD,8.292119355701005e-6
CENT,4.520387659282446e-6
CENTA,1.6951453722309172e-5
CENTEL-F,2.6473506149580506e-6
CENTRALBK,2.385774634888952e-7
CENTURYTEX,1.2893283295605514e-6
CENX,4.520387659282446e-6
CERN,1.0634597060464382e-4
CERV,3.0979548496144595e-6
CESC,2.631350495226698e-6
CESP6,4.608669164682751e-6
CEVA,1.0170872233385501e-5
CEY,3.1105394261380102e-6
CEZ,1.3082062725034757e-5
CF,2.099738828629122e-5
CFEB,1.228392107562404e-6
CFG,3.149608242943682e-5
CFP,1.3953760960940348e-6
CFR,1.0876244178848158e-4
CFX,1.7964048205619383e-5
CG,3.383340057020557e-6
CGC,1.4286117610123059e-6
CGCBV,2.9004039359299598e-6
CGEO,8.172136705562928e-7
CGF,5.335574496989609e-6
CGG,2.9332863075142463e-6
CGN,4.823035779357371e-7
CGNX,6.287416871966783e-5
CGP,8.597016013199772e-8
CGPOWER,2.899741955233504e-7
CGX,2.1902215739277556e-6
CHAMBLFERT,8.906626945825913e-7
CHC,6.7613197162800595e-6
CHCO,1.9211647551950395e-5
CHCT,1.2431066063026726e-5
CHD,3.9425521725607144e-5
CHDN,3.464495011083738e-5
CHDRAUIB,1.946731499631869e-6
CHE,4.973413840601534e-5
CHEF,1.4691259892667947e-5
CHG,1.2524714106141477e-6
CHG-F,1.7460693538268575e-6
CHILE,2.1744461180244672e-5
CHK,1.154831670361246e-5
CHKP,4.514078074934954e-5
CHMF,8.714510169195788e-6
CHOLAFIN,3.2265358441143676e-6
CHOLAHLDNG,9.85614091442826e-7
CHP,4.235437948913524e-7
CHP.UN,5.168209713247694e-6
CHR,1.6184974081490638e-5
CHRW,2.79522485916988e-5
CHS,6.780581488923667e-6
CHT,2.233430022447637e-5
CHTR,4.085190250260432e-4
CHUY,5.6504845741030565e-6
CI,1.259843297177473e-4
CIB,2.176648108092171e-5
CIE,2.900823868425744e-6
CIEL3,7.832664820586409e-6
CIEN,4.3626974213647076e-5
CIG,1.6606538306010451e-6
CIGI,4.846859455994804e-6
CIH,5.399043960593859e-7
CIM,3.829484309034624e-6
CIMB,3.0112809542237362e-5
CIMSA,2.3356549840938581e-7
CINE,5.241817074807315e-6
CINF,3.950673664150403e-5
CIP,1.006594764039425e-6
CIPLA,7.199137208841416e-6
CIR,1.1826353710186735e-5
CIX,6.041468329230076e-6
CJ,9.040775318564892e-6
CJLU,3.519899918603176e-6
CJR.B,1.4332253770554156e-6
CK-F,2.8304456458738923e-6
CKF,1.3652051274422297e-6
CKFSL,3.3312986371171405e-10
CKH,1.2431066063026726e-5
CKL1,8.109527626405501e-13
CKP-F,2.3294122405734756e-6
CL,1.3516161521409632e-4
CLA B,1.1238535972830414e-6
CLAS B,6.867412435158431e-7
CLB,1.411460930441523e-5
CLDT,1.2431066063026726e-5
CLF,3.0512616700156506e-5
CLGX,2.822921860883046e-5
CLH,2.94666162641758e-5
CLI,1.411460930441523e-5
CLIS,1.092561398289846e-6
CLLN,9.202550915181894e-12
CLN,7.244160285979928e-6
CLNX,1.6075863560570774e-5
CLQ,1.8058683965453208e-7
CLR,7.877981077466352e-7
CLS,1.4418139373070818e-5
CLW,7.366662613835095e-6
CLX,3.958795155740093e-5
CM,6.815275929460112e-5
CMA,2.1933088854644293e-5
CMAXX,2.209592414721977e-7
CMBN,5.440269908999135e-6
CMC,1.6680901905217996e-5
CMCSA,0.0010302158490044385
CMCX,2.697221836779317e-7
CMD,1.9247194506020767e-5
CME,1.6272975921875695e-4
CMG,4.724412364415524e-5
CMI,5.774281778730085e-5
CMIG3,1.268202782036279e-6
CMIG4,9.771867109756139e-6
CML,2.7082225264180996e-6
CMO,1.1300969148206113e-5
CMP,1.411460930441523e-5
CMPC,9.712336519454073e-6
CMS,3.934430680971025e-5
CMSB,1.0999646922999465e-6
CMTL,1.1300969148206113e-5
CMW,3.807637594197246e-6
CNA,9.80549358902883e-6
CNC,3.6745429501009636e-5
CNE,2.5090656345559292e-6
CNHI,1.8727102260179425e-5
CNK,2.822921860883046e-5
CNMD,4.181358584836262e-5
CNO,1.7964048205619383e-5
CNP,3.722276745585061e-5
CNPF,9.727592248699834e-7
CNQ,5.815125383919602e-5
CNR,1.211263339603989e-4
CNSL,4.520387659282446e-6
CNU,2.6034929742377946e-6
CNX,1.0265170403211075e-5
CO,4.918234229340061e-6
COA,2.400179007116182e-6
COALINDIA,1.4947755775896018e-5
COB,8.571481578821325e-6
COE,9.668492639660964e-7
COF,8.923890021673769e-5
COFA,1.8924030503177478e-6
COFB,6.761860233925768e-6
COG,1.574804121471841e-5
COH,1.545304866742662e-5
COHR,2.6946072308429073e-5
COHU,9.040775318564892e-6
COIC,8.572285479820814e-7
COK,3.357123011968861e-6
COKE,2.0341744466771003e-5
COL,2.9190675201387114e-5
COLB,4.0683488933542006e-5
COLBUN,5.0637349453569375e-6
COLL,3.7804925371145624e-7
COLM,9.74578990762729e-7
COLO B,2.9718126635147998e-5
COLPAL,5.342644857753454e-6
COLR,5.150902218352158e-6
COM,6.810335464194842e-7
COMI,2.337762115996012e-5
CON,2.787768203350895e-5
CONCHATORO,2.8357612905687064e-6
CONCOR,6.496938584087557e-6
CONE,6.415731502006922e-5
CONN,7.91067840374428e-6
COO,3.149608242943682e-5
COP,1.337551136845642e-4
COPEC,1.6957687049753333e-5
COPN,1.096125006799415e-6
COR,3.273236053800048e-5
CORE,2.0341744466771003e-5
CORFICOLCF,2.6851772898970814e-6
COROMANDEL,1.5369281644772215e-6
CORPBANK,2.1839486619868257e-7
CORT,2.2601938296412226e-5
COST,6.545198445808175e-4
COTN,1.1625571993504558e-6
COTY,5.249347071572805e-6
COV,9.085062899635794e-6
COX&KINGS,5.242749072870961e-9
CP,5.74895632791063e-5
CPALL-F,5.01425742260555e-5
CPB,1.574804121471841e-5
CPE,1.3561162977847334e-5
CPF,1.0170872233385501e-5
CPF-F,1.1230133285309443e-5
CPFE3,4.778577075160929e-6
CPG,8.013931069133988e-5
CPI,2.1957835607328658e-5
CPIN,9.980797433658608e-6
CPK,2.4364474769068225e-7
CPLE3,6.610598397248326e-7
CPLE6,7.602952883009691e-7
CPN-F,2.025994465508767e-5
CPR,9.296823468662542e-6
CPRI,1.049869414314561e-5
CPRT,3.6745429501009636e-5
CPS,1.2304478687806508e-5
CPSI,4.520387659282446e-6
CPT,8.083821692528722e-5
CPU,9.805473844091999e-6
CPX,4.456099751787509e-6
CQE,1.0134751693481936e-6
CQR,1.929026734843068e-6
CR,3.0795511209633225e-5
CRA1V,8.283473468110321e-7
CRBN,3.200809398852792e-6
CRCM,4.520387659282446e-6
CRDA,1.3739262544869295e-5
CREAL*,7.126747371972056e-7
CREE,3.8494389012041534e-5
CRFB3,6.253521643872076e-6
CRG,9.183434995625668e-6
CRH,4.146763019278007e-5
CRI,3.207865751003461e-5
CRL,4.989633219522083e-5
CRM,2.8346474186493145e-4
CRN,2.3330493951892704e-6
CROMPTON,5.6241608668486165e-6
CRON,5.611483545070173e-6
CROX,3.0512616700156506e-5
CRS,1.7964048205619383e-5
CRST,2.131542442375716e-6
CRUS,2.4379779707626306e-5
CRVL,1.1300969148206113e-5
CRY,1.3561162977847334e-5
CRZO,1.1300969148206113e-5
CS,9.115577712258959e-5
CSAN3,7.688373203372282e-6
CSB,1.2378923861471975e-6
CSCO,9.559224187727414e-4
CSGN,5.70562708654393e-5
CSGS,2.599222904087406e-5
CSH.UN,4.410418077491651e-6
CSII,2.4862132126053452e-5
CSIQ,3.3888090071212407e-6
CSL,1.9449539262948062e-4
CSMG3,3.75893668396483e-6
CSN,7.732223038883044e-8
CSNA3,3.865852974239594e-6
CSP,3.4112692701658977e-6
CSR,2.70237949634971e-6
CSU,3.6924854751957074e-5
CSX,2.7423517272363727e-4
CTAS,1.2669462697915073e-4
CTB,2.1471841381591614e-5
CTC.A,1.2026337797038364e-5
CTD,2.0156943143509363e-6
CTEC,5.849124437458044e-6
CTL,2.6246735357864024e-5
CTLT,5.3892144616858146e-5
CTRA,3.7862075722757298e-6
CTRE,3.503300435943895e-5
CTRP,8.354021336236775e-5
CTS,1.582135680748856e-5
CTSH,1.6586658043238922e-4
CTT,6.627627806771927e-7
CTVA,4.199477657258244e-5
CTX,8.279167308940702e-6
CTXS,6.184745419626856e-5
CTY1S,1.4724370586580322e-6
CU,6.532360249510334e-6
CUB,3.588408014564345e-5
CUBI,9.040775318564892e-6
CUERVO*,2.9554600732222807e-6
CUF.UN,3.3117681868951633e-6
CUMMINSIND,2.096224464542741e-6
CUTR,6.780581488923667e-6
CUV,1.190339383234048e-6
CUZ,3.9777535312442914e-5
CVBF,4.294368276318323e-5
CVCB3,5.845633826290887e-6
CVCO,2.599222904087406e-5
CVE,1.7844867454879084e-5
CVET,7.698877802408306e-6
CVGW,2.3732035211232837e-5
CVLT,1.411460930441523e-5
CVN,7.24193862799845e-7
CVS,1.7847780043347538e-4
CVX,4.671918893699796e-4
CW,3.9777535312442914e-5
CWB,4.04368478811245e-6
CWK,3.4140638839035877e-6
CWN,5.252755769810864e-6
CWP,4.802081465147055e-7
CWT,4.1089563513026476e-5
CWY,3.3002822750709116e-6
CX,1.8552405069594895e-9
CXO,2.6246735357864024e-5
CXW,1.411460930441523e-5
CY,6.415731502006922e-5
CY6U,1.700281289085048e-6
CYBG,3.2362832933959503e-6
CYH,6.780581488923667e-6
CYRE3,5.405765166365276e-6
CYTK,1.0170872233385501e-5
CZR,5.0042705715654e-5
D,1.4173237093246572e-4
D.UN,2.0199634517640023e-6
D01,3.5108962274089192e-6
D05,6.046347726226437e-5
D5IU,6.457362985433179e-7
DABUR,1.2390431149751902e-5
DAE,2.1941769078804953e-6
DAI,7.948288321467968e-5
DAKT,4.520387659282446e-6
DAL,6.874881436134913e-5
DALBHARAT,1.9879245131636298e-6
DAMAC,1.501077492749313e-6
DAN,1.5813221866408145e-5
DANA,2.8984308768943527e-6
DANHOS13,1.2588464881743683e-6
DANR,7.605326560937682e-7
DANSKE,1.7178200465532016e-5
DAR,4.859416733728629e-5
DB1,5.321071347264914e-5
DBAN,7.592309006156512e-7
DBD,1.1300969148206113e-5
DBG,6.056519612504685e-7
DBI,1.4691259892667947e-5
DBK,2.8393461741486484e-5
DBL,7.45875720853117e-7
DBV,9.032000497435434e-7
DC.,2.739884651269205e-6
DCBBANK,1.212149281615215e-6
DCC,1.5949985709812916e-5
DCC-F,1.2470469916931746e-9
DCG,2.0434105642490445e-7
DCI,4.973413840601534e-5
DCMSHRIRAM,1.871652971882777e-7
DCN,3.5285718243410644e-7
DCOM,1.0170872233385501e-5
DCP,2.1819499245187887e-6
DD,1.049869414314561e-4
DDD,1.4691259892667947e-5
DDS,5.132585201605538e-6
DE,1.154856355746017e-4
DEA,2.397137522595252e-5
DEC,3.6499122180978662e-6
DECK,3.336180381043599e-5
DEI,5.132585201605538e-5
DELT,4.2063978762902266e-7
DEMANT,4.958275903465832e-6
DEQ,2.678008602891573e-6
DEYAAR,5.979391139706809e-7
DEZ,1.3085664235586256e-6
DF,2.260193829641223e-6
DFDS,2.0140149369559555e-6
DFIN,5.6504845741030565e-6
DFM,1.4554631876755038e-6
DFS,5.249347071572805e-5
DG,1.8226213336713725e-4
DGC,4.8317669199057484e-6
DGE,1.774144569707151e-4
DGH,2.3960563590071176e-6
DGII,5.6504845741030565e-6
DGKC,2.893447277493196e-7
DGX,3.149608242943682e-5
DHBK,4.013639409883692e-6
DHER,9.083057730783125e-6
DHFL,3.8609463375980847e-7
DHG,2.821399154852729e-6
DHI,3.6745429501009636e-5
DHR,1.8372714750504814e-4
DIA,4.876486381119324e-6
DIALOG,1.356183167441544e-5
DIB,8.838360978018228e-6
DIC,3.5321985503772997e-6
DIE,2.307396138601689e-6
DIF-F,1.0883500315846064e-5
DIGI,1.5128348578553066e-5
DII.B,1.458375137753845e-7
DIM,6.2236619131191085e-6
DIN,1.9211647551950395e-5
DIOD,2.712232595569467e-5
DIRR3,6.753438359158524e-7
DIS,4.934386247278436e-4
DISCA,1.049869414314561e-5
DISCK,2.099738828629122e-5
DISH,1.574804121471841e-5
DISHTV,3.981392013591223e-7
DIVISLAB,6.91160955307598e-6
DJAN,3.314490872648689e-7
DKS,1.9247194506020767e-5
DKSH,3.2927122073257402e-6
DLAR,5.150893403648216e-7
DLEA,2.5171233317231574e-7
DLEKG,1.1087381429637369e-6
DLF,4.259736489561167e-6
DLG,1.8054381332165165e-5
DLN,7.711913608413106e-6
DLPH,8.982024102809692e-6
DLR,5.774281778730085e-5
DLT,5.995920404482138e-8
DLTR,1.3289989089059932e-4
DLX,1.5397755604816612e-5
DMART,1.1426200816934825e-5
DMC,2.411663113522492e-6
DMGT,2.7232128728219457e-6
DMMO3,5.578815618576829e-7
DMP,4.318788524840896e-6
DNA,2.5568571963872823e-6
DNB,3.4211928286046984e-5
DNKN,4.7476413114851224e-5
DNL,1.223920829560385e-6
DNLM,1.883690596941727e-6
DNO,1.6306595840597262e-6
DNORD,6.885602458212617e-7
DNOW,8.982024102809692e-6
DNP,3.52352170415876e-6
DNR,7.91067840374428e-6
DO,5.6504845741030565e-6
DOAS,2.0287049729322906e-7
DOC,1.1003229214046313e-6
DOHOL,9.31541599940829e-7
DOKA,3.623598563890969e-6
DOL,2.0741554759039047e-5
DOM,7.832332689313915e-6
DOO,2.7102630149670495e-6
DORM,3.616310127425957e-5
DOV,3.444046830988137e-5
DOW,7.932085376898294e-5
DPH,6.297410309941798e-6
DPLM,4.22740860460577e-6
DPLO,4.520387659282446e-6
DPW,6.863537119118426e-5
DPZ,7.827192432448445e-5
DQ,1.1118154972875724e-6
DRBHCOM,1.7157752264885956e-6
DRD,6.288844004840668e-7
DRE,2.6246735357864024e-5
DRG.UN,4.189434154848417e-6
DRH,3.0512616700156506e-5
DRI,2.889088597773904e-5
DRLCO,2.2751078780630765e-6
DRQ,2.8252422870515283e-5
DRREDDY,6.050233169965475e-6
DRW3,6.106632967354294e-7
DRW8,2.3220927181896815e-8
DRX,2.5165422664393168e-6
DSCT,9.56968474470821e-6
DSG,6.293650662416564e-6
DSI,1.0290880392279991e-7
DSKY,7.077756091176137e-7
DSM,3.9313336294354405e-5
DSPG,5.6504845741030565e-6
DSV,3.644270490245808e-5
DSY,4.474857997488604e-5
DTAC,4.3881356097647465e-6
DTAC-F,1.9910912491520688e-7
DTC,1.5492340717454751e-6
DTE,1.4792728938864711e-4
DTEX3,3.1574992058543808e-6
DTY,5.853291324305386e-7
DUE,2.364169178573365e-6
DUFN,4.345248503133226e-6
DUK,1.4698171800403854e-4
DVA,1.049869414314561e-5
DVN,1.574804121471841e-5
DVO,6.916616112561252e-7
DWNI,2.4271314100295143e-5
DWS,1.8996868164788904e-6
DXBE,6.013062868480677e-7
DXC,1.574804121471841e-5
DXPE,7.91067840374428e-6
DXS,1.6382813059699953e-5
DY,1.154831670361246e-5
E5H,1.9439006662743686e-6
EA,1.3429599751171322e-4
EA-F,9.252026008280955e-6
EAST,3.3443985748081036e-006
EAT,1.3028443004812954e-5
EB5,1.0804461166041541e-6
EBAY,1.5187761973645884e-4
EBIX,1.3561162977847334e-5
EBO,2.6814660823656837e-6
EBR,1.0389974638177857e-6
EBR.B,2.60532185677071e-6
EBRO,2.825917924681426e-6
EBS,5.492793755810252e-5
EC,6.753192662326911e-6
ECA,1.2637829323356161e-5
ECHO,9.040775318564892e-6
ECILC,2.4231818732164605e-7
ECJM,1.3545527340227096e-6
ECL,1.1526365625136369e-4
ECLERX,4.222041423026845e-7
ECM,6.5193472783752154e-6
ECMPA,2.4715911548061514e-6
ECN,1.4144888423568422e-6
ECOL,2.1471841381591614e-5
ECONB,6.195143172574145e-7
ECOPETROL,8.124660070692383e-6
ECOR3,2.52068138399165e-6
ECPG,1.4691259892667947e-5
ECX,6.627398624469441e-7
ED,6.299216485887365e-5
EDELWEISS,1.7674666695782877e-6
EDEN,2.170857820155503e-5
EDF,9.709680225299163e-6
EDP,1.6328135098561153e-5
EDPR,3.028615567703431e-6
EDU,5.486432003892348e-5
EDV,2.6788103883621147e-6
EDV.IV,0.017008230107282682
EE,4.294368276318323e-5
EFERT,9.197652548588788e-7
EFGN,8.587009561285104e-7
EFN,6.38669374099142e-6
EFX,3.817860128466508e-5
EGATIF,1.307978971648559e-6
EGBN,2.2601938296412226e-5
EGCO-F,1.1389048452570163e-5
EGEEN,2.7046653452099836e-7
EGHT,2.9382519785335895e-5
EGIE3,6.8983206499101085e-6
EGL,3.1087733120562423e-7
EGOV,2.1471841381591614e-5
EGP,3.5928096411238766e-5
EGRX,1.0170872233385501e-5
EHC,4.7476413114851224e-5
EHE,7.271749956729433e-7
EHL,7.802624316324975e-7
EHTH,1.6951453722309172e-5
EICHERMOT,1.218811378318655e-5
EIG,2.1967735744593473e-5
EIHOTEL,1.1385272063068305e-6
EIX,5.249347071572805e-5
EKGYO,1.717165561870202e-6
EKHO,2.6299639141260495e-6
EKT,1.6017970700610336e-6
EKTA B,8.747066602871153e-6
EL,1.6789758252134054e-4
ELD,3.3398874450574874e-6
ELE,1.5481966888497015e-5
ELEKTRA*,1.673483960633795e-5
ELET3,1.048882318724411e-5
ELET6,7.17260695673515e-6
ELI,5.324881203343798e-6
ELIOR,2.6060055174493494e-6
ELIS,4.34357441456061e-6
ELISA,1.3760632913105662e-5
ELK,1.0934435738603362e-6
ELLAKTOR,1.0332761482082964e-6
ELM,1.9451269678867443e-6
ELP,3.92074535898868e-6
ELPE,2.177903226787925e-6
ELTR,9.763888891600106e-7
ELUX B,1.0558535862301058e-5
ELY,2.9382519785335895e-5
EMA,1.9480958659507714e-5
EMAAR,1.602882621498799e-5
EMAARDEV,3.375053738831868e-6
EMAARMALLS,3.789629807940507e-6
EMAMILTD,1.8796739931504711e-6
EMBASSY,1.0825969714439022e-6
EMBR3,7.54774242723496e-6
EME,3.5928096411238766e-5
EMG,5.988612896278268e-6
EMI,1.218919501610258e-6
EML,1.120794895015256e-6
EMMN,2.9190019034825692e-6
EMN,2.099738828629122e-5
EMP.A,8.631360920462073e-6
EMR,8.923890021673769e-5
EMSN,8.193976368637154e-6
EN,1.546085673032101e-5
ENA,8.391908430120094e-7
ENAT3,6.36983635938395e-7
ENAV,2.659533336017833e-6
ENB,1.2924816726609525e-4
ENBR3,5.22019147573221e-6
ENC,8.704072355513055e-7
ENDP,1.1300969148206113e-5
